[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	422.66	398.28	0.5	0.1	0	0.082796514	0.08180996	233.36671	59.414814	1594.9928	231.94989	59.416348	1365.3514
[LOG]	1	59.6974	58.9205	0.5	0.1	0	0.01415946	0.013205469	31.405724	49.375927	35.17637	30.770544	49.271427	34.28185
[LOG]	2	53.1115	52.4302	0.5	0.1	0	0.01215032	0.011274542	30.548512	38.424316	32.64979	30.048159	38.225998	31.831541
[LOG]	3	50.4255	49.7184	0.5	0.1	0	0.014025738	0.013131755	31.274141	31.42674	33.523468	30.711054	31.293829	32.747005
[LOG]	4	49.6467	49.0064	0.5	0.1	0	0.01361948	0.012770381	31.071724	30.28893	33.45022	30.560617	30.174105	32.732616
[LOG]	5	48.408	47.7525	0.5	0.1	0	0.01282605	0.011962559	30.471298	29.141157	32.809727	29.951635	29.01387	32.08744
[LOG]	6	47.1161	46.4708	0.5	0.1	0	0.012074274	0.011187191	29.85668	27.941101	32.039276	29.354345	27.804165	31.294588
[LOG]	7	45.972	45.3477	0.5	0.1	0	0.01156323	0.010699736	29.353544	26.776524	31.454388	28.888165	26.618885	30.652937
[LOG]	8	44.9721	44.3655	0.5	0.1	0	0.011297872	0.010443946	28.963003	25.646435	31.012094	28.527746	25.467442	30.19396
[LOG]	9	44.0346	43.4076	0.5	0.1	0	0.011137026	0.010274167	28.5971	24.568203	30.688623	28.149902	24.384527	29.808926
[LOG]	10	43.2189	42.5442	0.5	0.1	0	0.0110468995	0.010180404	28.298594	23.563623	30.541367	27.814526	23.361212	29.647043
